Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"26.12.2025 00:00"
Zeitbezug:;MEZ
Messstellen-Name:;München
Messstellen-Nr.:;16005701
Gewässer:;Isar
Ostwert:;693170;Nordwert:;5335733;"ETRS89 / UTM Zone 32N"

Datum;"Wassertemperatur [°C]";Prüfstatus
"2025-12-01 00:00";6,4;Rohdaten
"2025-12-01 00:15";6,4;Rohdaten
"2025-12-01 00:30";6,4;Rohdaten
"2025-12-01 00:45";6,4;Rohdaten
"2025-12-01 01:00";6,4;Rohdaten
"2025-12-01 01:15";6,4;Rohdaten
"2025-12-01 01:30";6,4;Rohdaten
"2025-12-01 01:45";6,4;Rohdaten
"2025-12-01 02:00";6,4;Rohdaten
"2025-12-01 02:15";6,5;Rohdaten
"2025-12-01 02:30";6,5;Rohdaten
"2025-12-01 02:45";6,5;Rohdaten
"2025-12-01 03:00";6,5;Rohdaten
"2025-12-01 03:15";6,5;Rohdaten
"2025-12-01 03:30";6,5;Rohdaten
"2025-12-01 03:45";6,5;Rohdaten
"2025-12-01 04:00";6,5;Rohdaten
"2025-12-01 04:15";6,5;Rohdaten
"2025-12-01 04:30";6,5;Rohdaten
"2025-12-01 04:45";6,5;Rohdaten
"2025-12-01 05:00";6,5;Rohdaten
"2025-12-01 05:15";6,5;Rohdaten
"2025-12-01 05:30";6,5;Rohdaten
"2025-12-01 05:45";6,5;Rohdaten
"2025-12-01 06:00";6,5;Rohdaten
"2025-12-01 06:15";6,5;Rohdaten
"2025-12-01 06:30";6,5;Rohdaten
"2025-12-01 06:45";6,5;Rohdaten
"2025-12-01 07:00";6,5;Rohdaten
"2025-12-01 07:15";6,4;Rohdaten
"2025-12-01 07:30";6,4;Rohdaten
"2025-12-01 07:45";6,4;Rohdaten
"2025-12-01 08:00";6,4;Rohdaten
"2025-12-01 08:15";6,4;Rohdaten
"2025-12-01 08:30";6,4;Rohdaten
"2025-12-01 08:45";6,4;Rohdaten
"2025-12-01 09:00";6,4;Rohdaten
"2025-12-01 09:15";6,4;Rohdaten
"2025-12-01 09:30";6,4;Rohdaten
"2025-12-01 09:45";6,4;Rohdaten
"2025-12-01 10:00";6,4;Rohdaten
"2025-12-01 10:15";6,4;Rohdaten
"2025-12-01 10:30";6,4;Rohdaten
"2025-12-01 10:45";6,4;Rohdaten
"2025-12-01 11:00";6,4;Rohdaten
"2025-12-01 11:15";6,4;Rohdaten
"2025-12-01 11:30";6,4;Rohdaten
"2025-12-01 11:45";6,4;Rohdaten
"2025-12-01 12:00";6,4;Rohdaten
"2025-12-01 12:15";6,4;Rohdaten
"2025-12-01 12:30";6,4;Rohdaten
"2025-12-01 12:45";6,4;Rohdaten
"2025-12-01 13:00";6,4;Rohdaten
"2025-12-01 13:15";6,4;Rohdaten
"2025-12-01 13:30";6,4;Rohdaten
"2025-12-01 13:45";6,4;Rohdaten
"2025-12-01 14:00";6,4;Rohdaten
"2025-12-01 14:15";6,4;Rohdaten
"2025-12-01 14:30";6,4;Rohdaten
"2025-12-01 14:45";6,4;Rohdaten
"2025-12-01 15:00";6,4;Rohdaten
"2025-12-01 15:15";6,5;Rohdaten
"2025-12-01 15:30";6,5;Rohdaten
"2025-12-01 15:45";6,5;Rohdaten
"2025-12-01 16:00";6,5;Rohdaten
"2025-12-01 16:15";6,5;Rohdaten
"2025-12-01 16:30";6,5;Rohdaten
"2025-12-01 16:45";6,5;Rohdaten
"2025-12-01 17:00";6,5;Rohdaten
"2025-12-01 17:15";6,5;Rohdaten
"2025-12-01 17:30";6,5;Rohdaten
"2025-12-01 17:45";6,5;Rohdaten
"2025-12-01 18:00";6,5;Rohdaten
"2025-12-01 18:15";6,5;Rohdaten
"2025-12-01 18:30";6,6;Rohdaten
"2025-12-01 18:45";6,6;Rohdaten
"2025-12-01 19:00";6,6;Rohdaten
"2025-12-01 19:15";6,6;Rohdaten
"2025-12-01 19:30";6,6;Rohdaten
"2025-12-01 19:45";6,6;Rohdaten
"2025-12-01 20:00";6,6;Rohdaten
"2025-12-01 20:15";6,6;Rohdaten
"2025-12-01 20:30";6,6;Rohdaten
"2025-12-01 20:45";6,7;Rohdaten
"2025-12-01 21:00";6,7;Rohdaten
"2025-12-01 21:15";6,7;Rohdaten
"2025-12-01 21:30";6,7;Rohdaten
"2025-12-01 21:45";6,7;Rohdaten
"2025-12-01 22:00";6,7;Rohdaten
"2025-12-01 22:15";6,7;Rohdaten
"2025-12-01 22:30";6,7;Rohdaten
"2025-12-01 22:45";6,7;Rohdaten
"2025-12-01 23:00";6,7;Rohdaten
"2025-12-01 23:15";6,7;Rohdaten
"2025-12-01 23:30";6,7;Rohdaten
"2025-12-01 23:45";6,7;Rohdaten
"2025-12-02 00:00";6,7;Rohdaten
"2025-12-02 00:15";6,7;Rohdaten
"2025-12-02 00:30";6,7;Rohdaten
"2025-12-02 00:45";6,7;Rohdaten
"2025-12-02 01:00";6,7;Rohdaten
"2025-12-02 01:15";6,7;Rohdaten
"2025-12-02 01:30";6,7;Rohdaten
"2025-12-02 01:45";6,7;Rohdaten
"2025-12-02 02:00";6,7;Rohdaten
"2025-12-02 02:15";6,7;Rohdaten
"2025-12-02 02:30";6,7;Rohdaten
"2025-12-02 02:45";6,7;Rohdaten
"2025-12-02 03:00";6,7;Rohdaten
"2025-12-02 03:15";6,7;Rohdaten
"2025-12-02 03:30";6,7;Rohdaten
"2025-12-02 03:45";6,7;Rohdaten
"2025-12-02 04:00";6,7;Rohdaten
"2025-12-02 04:15";6,7;Rohdaten
"2025-12-02 04:30";6,6;Rohdaten
"2025-12-02 04:45";6,6;Rohdaten
"2025-12-02 05:00";6,6;Rohdaten
"2025-12-02 05:15";6,6;Rohdaten
"2025-12-02 05:30";6,6;Rohdaten
"2025-12-02 05:45";6,6;Rohdaten
"2025-12-02 06:00";6,6;Rohdaten
"2025-12-02 06:15";6,5;Rohdaten
"2025-12-02 06:30";6,5;Rohdaten
"2025-12-02 06:45";6,5;Rohdaten
"2025-12-02 07:00";6,5;Rohdaten
"2025-12-02 07:15";6,5;Rohdaten
"2025-12-02 07:30";6,4;Rohdaten
"2025-12-02 07:45";6,4;Rohdaten
"2025-12-02 08:00";6,4;Rohdaten
"2025-12-02 08:15";6,4;Rohdaten
"2025-12-02 08:30";6,4;Rohdaten
"2025-12-02 08:45";6,4;Rohdaten
"2025-12-02 09:00";6,4;Rohdaten
"2025-12-02 09:15";6,3;Rohdaten
"2025-12-02 09:30";6,3;Rohdaten
"2025-12-02 09:45";6,3;Rohdaten
"2025-12-02 10:00";6,3;Rohdaten
"2025-12-02 10:15";6,3;Rohdaten
"2025-12-02 10:30";6,3;Rohdaten
"2025-12-02 10:45";6,3;Rohdaten
"2025-12-02 11:00";6,3;Rohdaten
"2025-12-02 11:15";6,3;Rohdaten
"2025-12-02 11:30";6,4;Rohdaten
"2025-12-02 11:45";6,4;Rohdaten
"2025-12-02 12:00";6,4;Rohdaten
"2025-12-02 12:15";6,4;Rohdaten
"2025-12-02 12:30";6,4;Rohdaten
"2025-12-02 12:45";6,4;Rohdaten
"2025-12-02 13:00";6,4;Rohdaten
"2025-12-02 13:15";6,4;Rohdaten
"2025-12-02 13:30";6,5;Rohdaten
"2025-12-02 13:45";6,5;Rohdaten
"2025-12-02 14:00";6,5;Rohdaten
"2025-12-02 14:15";6,5;Rohdaten
"2025-12-02 14:30";6,5;Rohdaten
"2025-12-02 14:45";6,5;Rohdaten
"2025-12-02 15:00";6,5;Rohdaten
"2025-12-02 15:15";6,5;Rohdaten
"2025-12-02 15:30";6,5;Rohdaten
"2025-12-02 15:45";6,6;Rohdaten
"2025-12-02 16:00";6,6;Rohdaten
"2025-12-02 16:15";6,6;Rohdaten
"2025-12-02 16:30";6,6;Rohdaten
"2025-12-02 16:45";6,6;Rohdaten
"2025-12-02 17:00";6,6;Rohdaten
"2025-12-02 17:15";6,6;Rohdaten
"2025-12-02 17:30";6,6;Rohdaten
"2025-12-02 17:45";6,6;Rohdaten
"2025-12-02 18:00";6,6;Rohdaten
"2025-12-02 18:15";6,6;Rohdaten
"2025-12-02 18:30";6,6;Rohdaten
"2025-12-02 18:45";6,6;Rohdaten
"2025-12-02 19:00";6,6;Rohdaten
"2025-12-02 19:15";6,6;Rohdaten
"2025-12-02 19:30";6,6;Rohdaten
"2025-12-02 19:45";6,6;Rohdaten
"2025-12-02 20:00";6,6;Rohdaten
"2025-12-02 20:15";6,6;Rohdaten
"2025-12-02 20:30";6,6;Rohdaten
"2025-12-02 20:45";6,6;Rohdaten
"2025-12-02 21:00";6,6;Rohdaten
"2025-12-02 21:15";6,6;Rohdaten
"2025-12-02 21:30";6,6;Rohdaten
"2025-12-02 21:45";6,6;Rohdaten
"2025-12-02 22:00";6,6;Rohdaten
"2025-12-02 22:15";6,6;Rohdaten
"2025-12-02 22:30";6,6;Rohdaten
"2025-12-02 22:45";6,6;Rohdaten
"2025-12-02 23:00";6,6;Rohdaten
"2025-12-02 23:15";6,6;Rohdaten
"2025-12-02 23:30";6,6;Rohdaten
"2025-12-02 23:45";6,6;Rohdaten
"2025-12-03 00:00";6,6;Rohdaten
"2025-12-03 00:15";6,5;Rohdaten
"2025-12-03 00:30";6,5;Rohdaten
"2025-12-03 00:45";6,5;Rohdaten
"2025-12-03 01:00";6,5;Rohdaten
"2025-12-03 01:15";6,5;Rohdaten
"2025-12-03 01:30";6,5;Rohdaten
"2025-12-03 01:45";6,5;Rohdaten
"2025-12-03 02:00";6,5;Rohdaten
"2025-12-03 02:15";6,5;Rohdaten
"2025-12-03 02:30";6,5;Rohdaten
"2025-12-03 02:45";6,4;Rohdaten
"2025-12-03 03:00";6,4;Rohdaten
"2025-12-03 03:15";6,4;Rohdaten
"2025-12-03 03:30";6,4;Rohdaten
"2025-12-03 03:45";6,4;Rohdaten
"2025-12-03 04:00";6,4;Rohdaten
"2025-12-03 04:15";6,4;Rohdaten
"2025-12-03 04:30";6,4;Rohdaten
"2025-12-03 04:45";6,4;Rohdaten
"2025-12-03 05:00";6,4;Rohdaten
"2025-12-03 05:15";6,4;Rohdaten
"2025-12-03 05:30";6,4;Rohdaten
"2025-12-03 05:45";6,3;Rohdaten
"2025-12-03 06:00";6,3;Rohdaten
"2025-12-03 06:15";6,3;Rohdaten
"2025-12-03 06:30";6,3;Rohdaten
"2025-12-03 06:45";6,3;Rohdaten
"2025-12-03 07:00";6,3;Rohdaten
"2025-12-03 07:15";6,3;Rohdaten
"2025-12-03 07:30";6,3;Rohdaten
"2025-12-03 07:45";6,3;Rohdaten
"2025-12-03 08:00";6,3;Rohdaten
"2025-12-03 08:15";6,3;Rohdaten
"2025-12-03 08:30";6,3;Rohdaten
"2025-12-03 08:45";6,2;Rohdaten
"2025-12-03 09:00";6,3;Rohdaten
"2025-12-03 09:15";6,3;Rohdaten
"2025-12-03 09:30";6,2;Rohdaten
"2025-12-03 09:45";6,2;Rohdaten
"2025-12-03 10:00";6,3;Rohdaten
"2025-12-03 10:15";6,3;Rohdaten
"2025-12-03 10:30";6,3;Rohdaten
"2025-12-03 10:45";6,3;Rohdaten
"2025-12-03 11:00";6,3;Rohdaten
"2025-12-03 11:15";6,3;Rohdaten
"2025-12-03 11:30";6,3;Rohdaten
"2025-12-03 11:45";6,3;Rohdaten
"2025-12-03 12:00";6,3;Rohdaten
"2025-12-03 12:15";6,3;Rohdaten
"2025-12-03 12:30";6,3;Rohdaten
"2025-12-03 12:45";6,3;Rohdaten
"2025-12-03 13:00";6,3;Rohdaten
"2025-12-03 13:15";6,3;Rohdaten
"2025-12-03 13:30";6,3;Rohdaten
"2025-12-03 13:45";6,3;Rohdaten
"2025-12-03 14:00";6,3;Rohdaten
"2025-12-03 14:15";6,3;Rohdaten
"2025-12-03 14:30";6,3;Rohdaten
"2025-12-03 14:45";6,3;Rohdaten
"2025-12-03 15:00";6,3;Rohdaten
"2025-12-03 15:15";6,3;Rohdaten
"2025-12-03 15:30";6,3;Rohdaten
"2025-12-03 15:45";6,3;Rohdaten
"2025-12-03 16:00";6,3;Rohdaten
"2025-12-03 16:15";6,3;Rohdaten
"2025-12-03 16:30";6,3;Rohdaten
"2025-12-03 16:45";6,3;Rohdaten
"2025-12-03 17:00";6,3;Rohdaten
"2025-12-03 17:15";6,3;Rohdaten
"2025-12-03 17:30";6,3;Rohdaten
"2025-12-03 17:45";6,3;Rohdaten
"2025-12-03 18:00";6,3;Rohdaten
"2025-12-03 18:15";6,3;Rohdaten
"2025-12-03 18:30";6,3;Rohdaten
"2025-12-03 18:45";6,3;Rohdaten
"2025-12-03 19:00";6,3;Rohdaten
"2025-12-03 19:15";6,3;Rohdaten
"2025-12-03 19:30";6,3;Rohdaten
"2025-12-03 19:45";6,3;Rohdaten
"2025-12-03 20:00";6,3;Rohdaten
"2025-12-03 20:15";6,3;Rohdaten
"2025-12-03 20:30";6,3;Rohdaten
"2025-12-03 20:45";6,3;Rohdaten
"2025-12-03 21:00";6,3;Rohdaten
"2025-12-03 21:15";6,3;Rohdaten
"2025-12-03 21:30";6,3;Rohdaten
"2025-12-03 21:45";6,3;Rohdaten
"2025-12-03 22:00";6,3;Rohdaten
"2025-12-03 22:15";6,3;Rohdaten
"2025-12-03 22:30";6,3;Rohdaten
"2025-12-03 22:45";6,3;Rohdaten
"2025-12-03 23:00";6,3;Rohdaten
"2025-12-03 23:15";6,3;Rohdaten
"2025-12-03 23:30";6,3;Rohdaten
"2025-12-03 23:45";6,3;Rohdaten
"2025-12-04 00:00";6,3;Rohdaten
"2025-12-04 00:15";6,3;Rohdaten
"2025-12-04 00:30";6,3;Rohdaten
"2025-12-04 00:45";6,3;Rohdaten
"2025-12-04 01:00";6,3;Rohdaten
"2025-12-04 01:15";6,3;Rohdaten
"2025-12-04 01:30";6,3;Rohdaten
"2025-12-04 01:45";6,3;Rohdaten
"2025-12-04 02:00";6,3;Rohdaten
"2025-12-04 02:15";6,3;Rohdaten
"2025-12-04 02:30";6,3;Rohdaten
"2025-12-04 02:45";6,3;Rohdaten
"2025-12-04 03:00";6,3;Rohdaten
"2025-12-04 03:15";6,3;Rohdaten
"2025-12-04 03:30";6,3;Rohdaten
"2025-12-04 03:45";6,2;Rohdaten
"2025-12-04 04:00";6,2;Rohdaten
"2025-12-04 04:15";6,2;Rohdaten
"2025-12-04 04:30";6,2;Rohdaten
"2025-12-04 04:45";6,2;Rohdaten
"2025-12-04 05:00";6,2;Rohdaten
"2025-12-04 05:15";6,2;Rohdaten
"2025-12-04 05:30";6,2;Rohdaten
"2025-12-04 05:45";6,2;Rohdaten
"2025-12-04 06:00";6,2;Rohdaten
"2025-12-04 06:15";6,2;Rohdaten
"2025-12-04 06:30";6,2;Rohdaten
"2025-12-04 06:45";6,2;Rohdaten
"2025-12-04 07:00";6,2;Rohdaten
"2025-12-04 07:15";6,2;Rohdaten
"2025-12-04 07:30";6,2;Rohdaten
"2025-12-04 07:45";6,1;Rohdaten
"2025-12-04 08:00";6,1;Rohdaten
"2025-12-04 08:15";6,1;Rohdaten
"2025-12-04 08:30";6,1;Rohdaten
"2025-12-04 08:45";6,1;Rohdaten
"2025-12-04 09:00";6,1;Rohdaten
"2025-12-04 09:15";6,1;Rohdaten
"2025-12-04 09:30";6,1;Rohdaten
"2025-12-04 09:45";6,1;Rohdaten
"2025-12-04 10:00";6,1;Rohdaten
"2025-12-04 10:15";6,1;Rohdaten
"2025-12-04 10:30";6,1;Rohdaten
"2025-12-04 10:45";6,2;Rohdaten
"2025-12-04 11:00";6,2;Rohdaten
"2025-12-04 11:15";6,2;Rohdaten
"2025-12-04 11:30";6,2;Rohdaten
"2025-12-04 11:45";6,2;Rohdaten
"2025-12-04 12:00";6,2;Rohdaten
"2025-12-04 12:15";6,2;Rohdaten
"2025-12-04 12:30";6,2;Rohdaten
"2025-12-04 12:45";6,2;Rohdaten
"2025-12-04 13:00";6,2;Rohdaten
"2025-12-04 13:15";6,2;Rohdaten
"2025-12-04 13:30";6,2;Rohdaten
"2025-12-04 13:45";6,2;Rohdaten
"2025-12-04 14:00";6,2;Rohdaten
"2025-12-04 14:15";6,2;Rohdaten
"2025-12-04 14:30";6,2;Rohdaten
"2025-12-04 14:45";6,2;Rohdaten
"2025-12-04 15:00";6,2;Rohdaten
"2025-12-04 15:15";6,2;Rohdaten
"2025-12-04 15:30";6,2;Rohdaten
"2025-12-04 15:45";6,2;Rohdaten
"2025-12-04 16:00";6,2;Rohdaten
"2025-12-04 16:15";6,2;Rohdaten
"2025-12-04 16:30";6,2;Rohdaten
"2025-12-04 16:45";6,2;Rohdaten
"2025-12-04 17:00";6,2;Rohdaten
"2025-12-04 17:15";6,2;Rohdaten
"2025-12-04 17:30";6,2;Rohdaten
"2025-12-04 17:45";6,2;Rohdaten
"2025-12-04 18:00";6,2;Rohdaten
"2025-12-04 18:15";6,2;Rohdaten
"2025-12-04 18:30";6,2;Rohdaten
"2025-12-04 18:45";6,2;Rohdaten
"2025-12-04 19:00";6,2;Rohdaten
"2025-12-04 19:15";6,2;Rohdaten
"2025-12-04 19:30";6,2;Rohdaten
"2025-12-04 19:45";6,2;Rohdaten
"2025-12-04 20:00";6,2;Rohdaten
"2025-12-04 20:15";6,2;Rohdaten
"2025-12-04 20:30";6,2;Rohdaten
"2025-12-04 20:45";6,2;Rohdaten
"2025-12-04 21:00";6,2;Rohdaten
"2025-12-04 21:15";6,2;Rohdaten
"2025-12-04 21:30";6,2;Rohdaten
"2025-12-04 21:45";6,2;Rohdaten
"2025-12-04 22:00";6,2;Rohdaten
"2025-12-04 22:15";6,2;Rohdaten
"2025-12-04 22:30";6,2;Rohdaten
"2025-12-04 22:45";6,2;Rohdaten
"2025-12-04 23:00";6,2;Rohdaten
"2025-12-04 23:15";6,2;Rohdaten
"2025-12-04 23:30";6,2;Rohdaten
"2025-12-04 23:45";6,2;Rohdaten
"2025-12-05 00:00";6,2;Rohdaten
"2025-12-05 00:15";6,2;Rohdaten
"2025-12-05 00:30";6,2;Rohdaten
"2025-12-05 00:45";6,2;Rohdaten
"2025-12-05 01:00";6,2;Rohdaten
"2025-12-05 01:15";6,2;Rohdaten
"2025-12-05 01:30";6,2;Rohdaten
"2025-12-05 01:45";6,2;Rohdaten
"2025-12-05 02:00";6,2;Rohdaten
"2025-12-05 02:15";6,2;Rohdaten
"2025-12-05 02:30";6,2;Rohdaten
"2025-12-05 02:45";6,2;Rohdaten
"2025-12-05 03:00";6,2;Rohdaten
"2025-12-05 03:15";6,2;Rohdaten
"2025-12-05 03:30";6,2;Rohdaten
"2025-12-05 03:45";6,2;Rohdaten
"2025-12-05 04:00";6,2;Rohdaten
"2025-12-05 04:15";6,2;Rohdaten
"2025-12-05 04:30";6,2;Rohdaten
"2025-12-05 04:45";6,2;Rohdaten
"2025-12-05 05:00";6,2;Rohdaten
"2025-12-05 05:15";6,1;Rohdaten
"2025-12-05 05:30";6,1;Rohdaten
"2025-12-05 05:45";6,1;Rohdaten
"2025-12-05 06:00";6,1;Rohdaten
"2025-12-05 06:15";6,1;Rohdaten
"2025-12-05 06:30";6,1;Rohdaten
"2025-12-05 06:45";6,0;Rohdaten
"2025-12-05 07:00";6,0;Rohdaten
"2025-12-05 07:15";6,0;Rohdaten
"2025-12-05 07:30";6,0;Rohdaten
"2025-12-05 07:45";6,0;Rohdaten
"2025-12-05 08:00";6,0;Rohdaten
"2025-12-05 08:15";6,0;Rohdaten
"2025-12-05 08:30";6,0;Rohdaten
"2025-12-05 08:45";6,0;Rohdaten
"2025-12-05 09:00";6,0;Rohdaten
"2025-12-05 09:15";6,0;Rohdaten
"2025-12-05 09:30";6,0;Rohdaten
"2025-12-05 09:45";6,0;Rohdaten
"2025-12-05 10:00";6,0;Rohdaten
"2025-12-05 10:15";6,0;Rohdaten
"2025-12-05 10:30";6,0;Rohdaten
"2025-12-05 10:45";6,1;Rohdaten
"2025-12-05 11:00";6,1;Rohdaten
"2025-12-05 11:15";6,1;Rohdaten
"2025-12-05 11:30";6,1;Rohdaten
"2025-12-05 11:45";6,1;Rohdaten
"2025-12-05 12:00";6,1;Rohdaten
"2025-12-05 12:15";6,1;Rohdaten
"2025-12-05 12:30";6,1;Rohdaten
"2025-12-05 12:45";6,1;Rohdaten
"2025-12-05 13:00";6,1;Rohdaten
"2025-12-05 13:15";6,1;Rohdaten
"2025-12-05 13:30";6,1;Rohdaten
"2025-12-05 13:45";6,2;Rohdaten
"2025-12-05 14:00";6,2;Rohdaten
"2025-12-05 14:15";6,2;Rohdaten
"2025-12-05 14:30";6,2;Rohdaten
"2025-12-05 14:45";6,2;Rohdaten
"2025-12-05 15:00";6,2;Rohdaten
"2025-12-05 15:15";6,2;Rohdaten
"2025-12-05 15:30";6,2;Rohdaten
"2025-12-05 15:45";6,2;Rohdaten
"2025-12-05 16:00";6,2;Rohdaten
"2025-12-05 16:15";6,3;Rohdaten
"2025-12-05 16:30";6,2;Rohdaten
"2025-12-05 16:45";6,2;Rohdaten
"2025-12-05 17:00";6,2;Rohdaten
"2025-12-05 17:15";6,2;Rohdaten
"2025-12-05 17:30";6,2;Rohdaten
"2025-12-05 17:45";6,2;Rohdaten
"2025-12-05 18:00";6,2;Rohdaten
"2025-12-05 18:15";6,2;Rohdaten
"2025-12-05 18:30";6,2;Rohdaten
"2025-12-05 18:45";6,2;Rohdaten
"2025-12-05 19:00";6,2;Rohdaten
"2025-12-05 19:15";6,2;Rohdaten
"2025-12-05 19:30";6,2;Rohdaten
"2025-12-05 19:45";6,2;Rohdaten
"2025-12-05 20:00";6,2;Rohdaten
"2025-12-05 20:15";6,2;Rohdaten
"2025-12-05 20:30";6,2;Rohdaten
"2025-12-05 20:45";6,2;Rohdaten
"2025-12-05 21:00";6,2;Rohdaten
"2025-12-05 21:15";6,3;Rohdaten
"2025-12-05 21:30";6,2;Rohdaten
"2025-12-05 21:45";6,3;Rohdaten
"2025-12-05 22:00";6,3;Rohdaten
"2025-12-05 22:15";6,3;Rohdaten
"2025-12-05 22:30";6,3;Rohdaten
"2025-12-05 22:45";6,3;Rohdaten
"2025-12-05 23:00";6,3;Rohdaten
"2025-12-05 23:15";6,3;Rohdaten
"2025-12-05 23:30";6,3;Rohdaten
"2025-12-05 23:45";6,3;Rohdaten
"2025-12-06 00:00";6,3;Rohdaten
"2025-12-06 00:15";6,3;Rohdaten
"2025-12-06 00:30";6,3;Rohdaten
"2025-12-06 00:45";6,3;Rohdaten
"2025-12-06 01:00";6,3;Rohdaten
"2025-12-06 01:15";6,3;Rohdaten
"2025-12-06 01:30";6,3;Rohdaten
"2025-12-06 01:45";6,3;Rohdaten
"2025-12-06 02:00";6,3;Rohdaten
"2025-12-06 02:15";6,3;Rohdaten
"2025-12-06 02:30";6,3;Rohdaten
"2025-12-06 02:45";6,3;Rohdaten
"2025-12-06 03:00";6,3;Rohdaten
"2025-12-06 03:15";6,3;Rohdaten
"2025-12-06 03:30";6,3;Rohdaten
"2025-12-06 03:45";6,3;Rohdaten
"2025-12-06 04:00";6,3;Rohdaten
"2025-12-06 04:15";6,2;Rohdaten
"2025-12-06 04:30";6,2;Rohdaten
"2025-12-06 04:45";6,2;Rohdaten
"2025-12-06 05:00";6,2;Rohdaten
"2025-12-06 05:15";6,2;Rohdaten
"2025-12-06 05:30";6,2;Rohdaten
"2025-12-06 05:45";6,2;Rohdaten
"2025-12-06 06:00";6,2;Rohdaten
"2025-12-06 06:15";6,2;Rohdaten
"2025-12-06 06:30";6,2;Rohdaten
"2025-12-06 06:45";6,2;Rohdaten
"2025-12-06 07:00";6,2;Rohdaten
"2025-12-06 07:15";6,2;Rohdaten
"2025-12-06 07:30";6,2;Rohdaten
"2025-12-06 07:45";6,2;Rohdaten
"2025-12-06 08:00";6,2;Rohdaten
"2025-12-06 08:15";6,2;Rohdaten
"2025-12-06 08:30";6,2;Rohdaten
"2025-12-06 08:45";6,2;Rohdaten
"2025-12-06 09:00";6,2;Rohdaten
"2025-12-06 09:15";6,2;Rohdaten
"2025-12-06 09:30";6,2;Rohdaten
"2025-12-06 09:45";6,2;Rohdaten
"2025-12-06 10:00";6,2;Rohdaten
"2025-12-06 10:15";6,2;Rohdaten
"2025-12-06 10:30";6,2;Rohdaten
"2025-12-06 10:45";6,2;Rohdaten
"2025-12-06 11:00";6,2;Rohdaten
"2025-12-06 11:15";6,2;Rohdaten
"2025-12-06 11:30";6,2;Rohdaten
"2025-12-06 11:45";6,2;Rohdaten
"2025-12-06 12:00";6,2;Rohdaten
"2025-12-06 12:15";6,2;Rohdaten
"2025-12-06 12:30";6,2;Rohdaten
"2025-12-06 12:45";6,3;Rohdaten
"2025-12-06 13:00";6,3;Rohdaten
"2025-12-06 13:15";6,3;Rohdaten
"2025-12-06 13:30";6,3;Rohdaten
"2025-12-06 13:45";6,3;Rohdaten
"2025-12-06 14:00";6,4;Rohdaten
"2025-12-06 14:15";6,4;Rohdaten
"2025-12-06 14:30";6,4;Rohdaten
"2025-12-06 14:45";6,4;Rohdaten
"2025-12-06 15:00";6,4;Rohdaten
"2025-12-06 15:15";6,5;Rohdaten
"2025-12-06 15:30";6,5;Rohdaten
"2025-12-06 15:45";6,5;Rohdaten
"2025-12-06 16:00";6,5;Rohdaten
"2025-12-06 16:15";6,5;Rohdaten
"2025-12-06 16:30";6,5;Rohdaten
"2025-12-06 16:45";6,5;Rohdaten
"2025-12-06 17:00";6,5;Rohdaten
"2025-12-06 17:15";6,5;Rohdaten
"2025-12-06 17:30";6,5;Rohdaten
"2025-12-06 17:45";6,5;Rohdaten
"2025-12-06 18:00";6,5;Rohdaten
"2025-12-06 18:15";6,5;Rohdaten
"2025-12-06 18:30";6,5;Rohdaten
"2025-12-06 18:45";6,5;Rohdaten
"2025-12-06 19:00";6,5;Rohdaten
"2025-12-06 19:15";6,5;Rohdaten
"2025-12-06 19:30";6,5;Rohdaten
"2025-12-06 19:45";6,5;Rohdaten
"2025-12-06 20:00";6,5;Rohdaten
"2025-12-06 20:15";6,5;Rohdaten
"2025-12-06 20:30";6,5;Rohdaten
"2025-12-06 20:45";6,5;Rohdaten
"2025-12-06 21:00";6,5;Rohdaten
"2025-12-06 21:15";6,5;Rohdaten
"2025-12-06 21:30";6,5;Rohdaten
"2025-12-06 21:45";6,4;Rohdaten
"2025-12-06 22:00";6,4;Rohdaten
